prior_std,recovered_prior_std,likelihood_std,recovered_likelihood_std (with prior),recovered_likelihood_std (without prior),initial_nll (with prior),recovered_nll (with prior),recovered_nll (without prior),AIC (with prior),AIC (without prior),BIC (with prior),BIC (without prior)
11,13.708470492613031,18,15.495849214857587,11.595245960137063,150.84368857659894,149.91649621151765,154.78138898101008,303.8329924230353,311.56277796202016,307.21075133126317,313.2516574161341
2,1.8530810908286393,10,36.264597180395505,2.8504385927860687,81.51632197982678,81.37748169092845,98.65645589250292,166.7549633818569,199.31291178500584,170.13272229008476,201.00179123911977
19,12.544345349408067,4,3.3470078690893517,3.5319971238386225,105.33773960401749,103.70484824963668,107.23207416093942,211.40969649927337,216.46414832187884,214.78745540750123,218.15302777599277
8,8.554095352382687,18,500.0,11.668324925449685,145.27149755796216,142.60922093447095,155.03268571052382,289.2184418689419,312.06537142104764,292.59620077716977,313.7542508751616
15,25.344633564263898,3,3.4159186320365302,3.394849114015393,106.60334510757215,105.53536031506903,105.64791310584117,215.07072063013806,213.29582621168234,218.44847953836592,214.98470566579627
3,3.170217846148142,10,483.3195513959653,4.860555473432882,103.99552787975387,102.90920382378954,120.00365079578305,209.81840764757908,242.0073015915661,213.19616655580694,243.69618104568002
2,2.0170078178695134,4,4.953901465837072,2.7386125794525213,81.94555752430054,81.75439308329922,97.05560173903243,167.50878616659844,196.11120347806485,170.8865450748263,197.80008293217878
14,12.36735986491226,6,6.244186055452333,6.44010875477432,125.86811245896153,125.48209011790865,131.2593580497171,254.9641802358173,264.5187160994342,258.34193914404517,266.2075955535481
3,2.95967310542712,16,10.458081238095744,4.26907577105005,98.71091399870893,98.61978605100366,114.81342688608325,201.23957210200732,231.6268537721665,204.61733101023518,233.31573322628043
11,11.733186775934906,8,9.017278828899899,8.15935446706083,135.90239325955702,135.44058592895544,140.72412396219644,274.8811718579109,283.4482479243929,278.25893076613875,285.1371273785068
6,4.196089078426754,4,3.1347709922269713,3.263433822711908,96.39808940124541,93.5902684484077,104.0687391712956,191.1805368968154,210.1374783425912,194.55829580504326,211.82635779670514
18,14.099467786461863,13,9.982534157964121,10.2030543637782,142.91776025935445,140.66475518305597,149.6645270633756,285.32951036611195,301.3290541267512,288.7072692743398,303.01793358086513
16,14.089044641989052,15,13.830778954976799,11.835329822817236,148.75121785598336,148.33737358774297,155.60110078624783,300.67474717548595,313.20220157249565,304.0525060837138,314.8910810266096
17,12.785715717291104,13,12.123675464290825,11.848065290562078,145.23684593095268,143.73612734779505,155.64385796133402,291.4722546955901,313.28771592266804,294.85001360381796,314.976595376782
19,14.781730816132736,13,15.148601551709348,13.151211767654807,152.63344656155283,151.11458100383777,159.81752927708814,306.22916200767554,321.6350585541763,309.6069209159034,323.3239380082902
17,18.67896166363073,10,10.42749232524719,9.836156004172654,145.2594771398813,145.10980380990324,148.20014793928885,294.2196076198065,298.4002958785777,297.59736652803434,300.08917533269164
3,4.340332469027378,2,1.9561600418854646,1.8439098926389863,81.17166799081342,79.8984321702777,81.23304996064101,163.7968643405554,164.46609992128202,167.17462324878326,166.15497937539595
9,9.587384128921817,13,14.150448391195386,9.736525192259991,139.8280918173047,139.6197669283576,147.79292951341296,283.2395338567152,297.5858590268259,286.61729276494304,299.27473848093985
5,5.814614756352699,16,18.204039199477947,7.3654589876078465,126.21242803042456,125.22954735596198,136.62960117659895,254.45909471192397,275.2592023531979,257.8368536201518,276.94808180731184
14,15.930849370618779,19,15.349986002953294,12.89187617303832,153.71374508794491,152.86819633186798,159.02136941326137,309.73639266373596,320.04273882652274,313.1141515719638,321.73161828063667
9,10.33114173046952,14,12.708056304317985,9.552485932754875,140.44201848653506,140.01681043067265,147.02960117743908,284.0336208613453,296.05920235487815,287.41137976957316,297.7480818089921
15,326.4544706245662,10,10.010944328363696,10.006251577995696,142.39760329159623,148.8576546809391,148.88592939157962,301.7153093618782,299.77185878315925,305.0930682701061,301.4607382372732
8,20.151294484546394,2,2.298946347432967,2.285825810820328,91.51266405543251,89.79712402739942,89.82663728520446,183.59424805479884,181.6532745704089,186.9720069630267,183.34215402452284
19,18.814679773547113,4,4.776786233789304,4.774934252592085,119.48389570040462,118.05897203413166,119.29275204739498,240.1179440682633,240.58550409478997,243.49570297649117,242.2743835489039
6,4.126606762318819,2,1.7646832139506965,1.8506759888773092,77.55121823742819,76.11753837454786,81.37957076247291,156.23507674909573,164.75914152494582,159.6128356573236,166.44802097905975
13,16.197847192874736,6,5.699611753583035,5.538501218168644,124.46617227487764,124.03898373689762,125.22650114012662,252.07796747379524,252.45300228025323,255.4557263820231,254.14188173436716
8,7.1840256823433775,17,23.06261474624954,9.488161656443374,134.0620095243416,133.77978107788834,146.75928951894093,271.5595621557767,295.51857903788186,274.93732106400455,297.2074584919958
2,2.101586785018508,4,3.6400540563541357,2.4748738616470174,80.80180752430053,80.7116051544341,93.00511645680282,165.4232103088682,188.01023291360565,168.80096921709605,189.69911236771958
13,12.591913261904683,19,24.186663163286987,15.409699822429848,153.70250814943694,153.2831508432306,166.1566038100303,310.5663016864612,334.3132076200606,313.94406059468906,336.00208707417454
8,8.282383187611833,13,12.02081579637809,8.928882185473766,133.62274864968072,133.55328595272235,144.32920558611556,271.1065719054447,290.6584111722311,274.48433081367256,292.34729062634506
9,9.5757329353089,16,14.44731628911228,10.734290681566744,140.00172512118982,139.84353630402882,151.69527610002098,283.68707260805763,305.39055220004195,287.0648315162855,307.0794316541559
10,10.385489461761965,3,2.80033201455299,2.792848101177443,96.74217925590065,96.54326338286165,97.84001600209787,197.0865267657233,197.68003200419574,200.46428567395117,199.36891145830967
16,15.166398453736997,18,22.569320512515638,16.10025478734027,158.68012680439108,158.06746682565856,167.9071719927813,320.1349336513171,337.8143439855626,323.512692559545,339.5032234396765
1,0.894970562587153,10,25.743682734150372,1.3693063720261467,52.730564673796565,52.29622762508886,69.3297145166344,108.59245525017772,140.6594290332688,111.9702141584056,142.34830848738272
2,2.2248876994256097,9,425.75452869133335,3.2977265670947156,89.78398346411822,88.74539769263053,104.48687286768188,181.49079538526107,210.97374573536376,184.86855429348893,212.6626251894777
4,2.879344266698743,6,7.776936200594539,4.13219542629017,98.81929666620269,96.4907838118841,113.50984943737626,196.9815676237682,229.01969887475252,200.35932653199606,230.70857832886645
12,13.31342282443301,19,24.815191825357996,15.251552538903667,156.29733406461222,155.24936731117543,165.74385841255688,314.49873462235087,333.48771682511375,317.8764935305787,335.1765962792277
15,12.16350657866225,1,1.0349004370078099,1.0368220837967062,58.06444448772049,57.985481705267,58.20395460847766,119.970963410534,118.40790921695532,123.34872231876187,120.09678867106925
8,8.823697948326258,12,11.221769844190515,8.362120066423476,134.44034948689108,134.22801103033422,141.7060061099529,272.45602206066843,285.4120122199058,275.8337809688963,287.10089167401975
19,17.223011269746042,17,17.19861783481581,15.815391848039045,156.93034670865669,156.716112047228,167.11264151198063,317.432224094456,336.22528302396125,320.80998300268385,337.9141624780752
18,21.189000010234196,7,7.708867262489305,7.42125927014832,136.45591098688658,135.96621507213348,136.93145918198127,275.93243014426696,275.86291836396254,279.3101890524948,277.55179781807647
15,11.992124557738288,16,16.20020469884731,13.60070534805236,148.4588836166955,147.3886692388783,161.1619026796098,298.7773384777566,324.3238053592196,302.15509738598445,326.0126848133335
5,3.9244553403203932,3,2.9194272275014765,2.832842403707021,91.64096633093249,90.80414931312208,98.40877470851088,185.60829862624416,198.81754941702175,188.98605753447202,200.50642887113568
2,1.8643721241321776,19,7.827103913774071,2.573907574940652,80.92596706763175,80.57080424760704,94.57454876563264,165.1416084952141,191.14909753126528,168.51936740344195,192.8379769853792
12,12.688261161056333,18,17.30727906189096,13.164624806494855,149.86356266686818,149.7819654366349,159.8579103831449,303.5639308732698,321.7158207662898,306.94168978149764,323.40470022040375
12,10.362049089296747,12,10.697599096040904,9.920935729189656,137.69016926406357,137.0478629810114,148.5434380646281,278.0957259620228,299.0868761292562,281.4734848702507,300.77575558337014
12,11.724348087491203,8,8.597884324159201,8.357640057342484,134.42165290569451,134.2114029185462,141.68454304229078,272.4228058370924,285.36908608458157,275.8005647453203,287.0579655386955
9,10.059267759993572,16,14.592718993213685,10.500001708300815,141.64113325498198,141.3216873837149,150.81255161393074,286.6433747674298,303.6251032278615,290.02113367565767,305.3139826819754
11,9.20379421631476,19,32.16776927804418,13.51851687692734,145.00191999716515,143.96851950620103,160.91992113176713,291.93703901240207,323.83984226353425,295.3147979206299,325.5287217176482
8,7.417120816396758,12,13.975177403179705,8.683316084761898,132.14187192278854,131.9457615596046,143.21368682846594,267.8915231192092,288.4273736569319,271.26928202743704,290.1162531110458
5,5.509327346469618,12,9.804990294232628,6.178592213837595,119.80075829572978,119.5275438636277,129.60115835028085,243.0550877272554,261.2023167005617,246.43284663548326,262.89119615467564
16,17.382131538764437,16,26.42628692797733,19.031404215637878,168.63506066739768,163.78475160640826,174.5026266197831,331.5695032128165,351.0052532395662,334.9472621210444,352.6941326936801
14,11.527857436178166,7,7.43570416735397,7.32290913780838,130.8101578967683,130.05159942163738,136.39784887315054,264.10319884327475,274.7956977463011,267.4809577515026,276.484577200415
18,18.436761241547405,6,6.258511797624411,6.240996445137873,128.00327151254766,127.93397270596154,130.0031167745309,259.8679454119231,262.0062335490618,263.24570432015094,263.6951130031757
3,2.1740611807473096,6,7.3428555410705005,3.3800890269752317,88.64193962640488,86.14080436864904,105.47362006379254,176.2816087372981,212.94724012758508,179.65936764552595,214.636119581699
19,12.997688313603561,4,3.1279195703251754,3.217141199920056,103.48734498657551,101.24631774179316,103.49727172241505,206.49263548358633,208.9945434448301,209.8703943918142,210.68342289894403
3,2.313055863383297,8,354.3621429068786,4.156321093908417,92.4605718340532,90.29968763328579,113.74274872126244,184.59937526657157,229.4854974425249,187.97713417479943,231.17437689663882
2,2.0841375204403594,4,3.8886997449253236,2.2803508465068743,81.12055752430052,81.08177438296318,89.73071383993455,166.16354876592635,181.4614276798691,169.5413076741542,183.15030713398303
1,0.8514538759307206,11,324.44809184093305,1.4577379874572558,51.24744995461257,50.325955640091486,71.83297737571452,104.65191128018297,145.66595475142904,108.02967018841085,147.35483420554297
13,9.721426464695714,4,3.69208433374571,3.801316034869437,107.04345079680857,106.31031886498053,110.17142961935635,216.62063772996106,222.3428592387127,219.99839663818892,224.03173869282662
18,18.653470473474947,18,20.12803260976773,17.845474453976166,161.69851078205485,161.39962549574375,171.8790356234586,326.7992509914875,345.7580712469172,330.17700989971536,347.44695070103114
13,15.84208704558958,18,20.274943117839765,14.361433175184274,159.052090582824,157.733085839843,163.33931247901816,319.466171679686,328.6786249580363,322.84393058791386,330.36750441215025
9,10.424889926926394,19,12.679669002950677,9.625490985904944,141.34506143222342,140.19757892992425,147.33412038282086,284.3951578598485,296.6682407656417,287.77291676807636,298.35712021975564
14,25.200025633449897,5,5.236627488067089,5.167206748107855,123.5644658966037,122.13910135476513,122.45081263632017,248.27820270953026,246.90162527264033,251.65596161775812,248.59050472675426
18,23.28564259517968,2,1.9055245426728682,1.9039432715863776,82.55878851747774,82.41437879706078,82.51462709431965,168.82875759412156,167.0292541886393,172.20651650234942,168.71813364275323
12,13.801365968711776,6,6.2460069407409575,6.133923146236988,126.56504907102493,126.30874787253535,129.31091578956892,256.6174957450707,260.62183157913785,259.99525465329856,262.3107110332518
6,5.3015134241291095,5,4.429087810030161,4.1018285133841905,106.24900667004114,105.69676462525334,113.21485883880302,215.39352925050667,228.42971767760605,218.77128815873454,230.11859713171998
17,14.995279794586226,12,15.763995288712023,13.846155021300014,154.69103622094292,152.17899182198573,161.87592853010867,308.35798364397147,325.75185706021733,311.7357425521993,327.44073651433126
18,500.0,6,6.401906423464333,6.401172681131511,134.57533941378222,131.01741712449044,131.01678381991667,266.03483424898087,264.03356763983334,269.41259315720873,265.72244709394727
12,12.928217016829052,5,5.308504785590705,5.265451815884547,120.5763056330079,120.41376276712377,123.20423199291936,244.82752553424754,248.40846398583872,248.2052844424754,250.09734343995265
18,13.538119944186583,2,1.9871882831371939,1.9874607370514872,83.88079243196131,83.80005574906134,84.23185290644753,171.6001114981227,170.46370581289506,174.97787040635055,172.152585267009
6,4.385855606671338,7,7.12842038693934,5.585697268636589,111.55923010138397,109.47229802184094,125.56590322449765,222.94459604368188,253.1318064489953,226.32235495190974,254.82068590310922
6,5.410049318503496,5,5.473741608961022,4.441284052294609,110.89801395601565,110.65763983744858,116.39527866282609,225.31527967489717,234.79055732565217,228.69303858312503,236.4794367797661
